invoice_id,credit_note_id,invoice_total_usd,write_off_amount_usd,contract_number,contract_status_sf,subscription_status_cb,sf_dunning_status,payment_rejected_count,payment_accepted_count,payment_accepted_amount_usd,customer_id,en_lista_cancelacion,flag
7307,CN-470,25.0,25.0,00318163,Cancelled,CANCELLED,stopped,6,0,0,a5jUU000000FKknYAG,NO,FUERA_DE_LISTA_CANCELACION
3419,CN-469,25.0,25.0,00317764,Cancelled,CANCELLED,exhausted,7,0,0,a5jUU000000EiafYAC,NO,FUERA_DE_LISTA_CANCELACION
5271,CN-468,99.0,99.0,00317764,Cancelled,CANCELLED,stopped,1,0,0,a5jUU000000EiafYAC,NO,FUERA_DE_LISTA_CANCELACION
5351,CN-467,25.0,25.0,00317764,Cancelled,CANCELLED,stopped,1,0,0,a5jUU000000EiafYAC,NO,FUERA_DE_LISTA_CANCELACION
7650,CN-466,99.0,99.0,00317764,Cancelled,CANCELLED,stopped,2,0,0,a5jUU000000EiafYAC,NO,FUERA_DE_LISTA_CANCELACION
7663,CN-465,25.0,25.0,00317764,Cancelled,CANCELLED,stopped,1,0,0,a5jUU000000EiafYAC,NO,FUERA_DE_LISTA_CANCELACION
3401,CN-464,139.0,139.0,00316749,Cancelled,CANCELLED,exhausted,17,0,0,a5jUU000000CcpVYAS,NO,FUERA_DE_LISTA_CANCELACION
7942,CN-463,139.0,139.0,00316749,Cancelled,CANCELLED,stopped,6,0,0,a5jUU000000CcpVYAS,NO,FUERA_DE_LISTA_CANCELACION
2006,CN-462,89.0,89.0,00317104,Cancelled,CANCELLED,exhausted,32,0,0,a5jUU000000DcaXYAS,NO,FUERA_DE_LISTA_CANCELACION
2081,CN-461,25.0,25.0,00317104,Cancelled,CANCELLED,exhausted,26,0,0,a5jUU000000DcaXYAS,NO,FUERA_DE_LISTA_CANCELACION
4048,CN-460,89.0,89.0,00317104,Cancelled,CANCELLED,exhausted,16,0,0,a5jUU000000DcaXYAS,NO,FUERA_DE_LISTA_CANCELACION
4173,CN-459,25.0,25.0,00317104,Cancelled,CANCELLED,exhausted,16,0,0,a5jUU000000DcaXYAS,NO,FUERA_DE_LISTA_CANCELACION
6092,CN-458,89.0,89.0,00317104,Cancelled,CANCELLED,stopped,11,0,0,a5jUU000000DcaXYAS,NO,FUERA_DE_LISTA_CANCELACION
6452,CN-457,25.0,25.0,00317104,Cancelled,CANCELLED,stopped,10,0,0,a5jUU000000DcaXYAS,NO,FUERA_DE_LISTA_CANCELACION
8475,CN-456,89.0,89.0,00317104,Cancelled,CANCELLED,stopped,6,0,0,a5jUU000000DcaXYAS,NO,FUERA_DE_LISTA_CANCELACION
8843,CN-455,25.0,25.0,00317104,Cancelled,CANCELLED,stopped,5,0,0,a5jUU000000DcaXYAS,NO,FUERA_DE_LISTA_CANCELACION
683,CN-454,139.0,139.0,00316996,Activated,CANCELLED,exhausted,34,0,0,a5jUU000000Crq9YAC,NO,FUERA_DE_LISTA_CANCELACION
689,CN-453,25.0,25.0,00316996,Activated,CANCELLED,exhausted,30,0,0,a5jUU000000Crq9YAC,NO,FUERA_DE_LISTA_CANCELACION
3302,CN-452,139.0,139.0,00316996,Activated,CANCELLED,exhausted,15,0,0,a5jUU000000Crq9YAC,NO,FUERA_DE_LISTA_CANCELACION
3374,CN-451,25.0,25.0,00316996,Activated,CANCELLED,exhausted,7,0,0,a5jUU000000Crq9YAC,NO,FUERA_DE_LISTA_CANCELACION
5469,CN-450,139.0,139.0,00316996,Activated,CANCELLED,stopped,1,0,0,a5jUU000000Crq9YAC,NO,FUERA_DE_LISTA_CANCELACION
5563,CN-449,25.0,25.0,00316996,Activated,CANCELLED,stopped,1,0,0,a5jUU000000Crq9YAC,NO,FUERA_DE_LISTA_CANCELACION
7868,CN-448,139.0,139.0,00316996,Activated,CANCELLED,stopped,1,0,0,a5jUU000000Crq9YAC,NO,FUERA_DE_LISTA_CANCELACION
7965,CN-447,25.0,25.0,00316996,Activated,CANCELLED,stopped,1,0,0,a5jUU000000Crq9YAC,NO,FUERA_DE_LISTA_CANCELACION
677,CN-446,139.0,139.0,00317071,Cancelled,CANCELLED,exhausted,39,0,0,a5jUU000000DIITYA4,NO,FUERA_DE_LISTA_CANCELACION
680,CN-445,25.0,25.0,00317071,Cancelled,CANCELLED,exhausted,36,0,0,a5jUU000000DIITYA4,NO,FUERA_DE_LISTA_CANCELACION
2179,CN-444,139.0,139.0,00317071,Cancelled,CANCELLED,exhausted,28,0,0,a5jUU000000DIITYA4,NO,FUERA_DE_LISTA_CANCELACION
2209,CN-443,25.0,25.0,00317071,Cancelled,CANCELLED,exhausted,25,0,0,a5jUU000000DIITYA4,NO,FUERA_DE_LISTA_CANCELACION
4286,CN-442,139.0,139.0,00317071,Cancelled,CANCELLED,exhausted,16,0,0,a5jUU000000DIITYA4,NO,FUERA_DE_LISTA_CANCELACION
4322,CN-441,25.0,25.0,00317071,Cancelled,CANCELLED,exhausted,15,0,0,a5jUU000000DIITYA4,NO,FUERA_DE_LISTA_CANCELACION
6565,CN-440,139.0,139.0,00317071,Cancelled,CANCELLED,stopped,10,0,0,a5jUU000000DIITYA4,NO,FUERA_DE_LISTA_CANCELACION
6650,CN-439,25.0,25.0,00317071,Cancelled,CANCELLED,stopped,9,0,0,a5jUU000000DIITYA4,NO,FUERA_DE_LISTA_CANCELACION
8976,CN-438,139.0,139.0,00317071,Cancelled,CANCELLED,stopped,6,0,0,a5jUU000000DIITYA4,NO,FUERA_DE_LISTA_CANCELACION
9062,CN-437,25.0,25.0,00317071,Cancelled,CANCELLED,stopped,4,0,0,a5jUU000000DIITYA4,NO,FUERA_DE_LISTA_CANCELACION
371,CN-436,99.0,99.0,00316781,Cancelled,CANCELLED,exhausted,42,0,0,a5jUU000000CfAfYAK,NO,FUERA_DE_LISTA_CANCELACION
2553,CN-435,99.0,99.0,00316781,Cancelled,CANCELLED,exhausted,24,0,0,a5jUU000000CfAfYAK,NO,FUERA_DE_LISTA_CANCELACION
2560,CN-434,25.0,25.0,00316781,Cancelled,CANCELLED,exhausted,22,0,0,a5jUU000000CfAfYAK,NO,FUERA_DE_LISTA_CANCELACION
4664,CN-433,99.0,99.0,00316781,Cancelled,CANCELLED,stopped,12,0,0,a5jUU000000CfAfYAK,NO,FUERA_DE_LISTA_CANCELACION
4870,CN-432,25.0,25.0,00316781,Cancelled,CANCELLED,stopped,12,0,0,a5jUU000000CfAfYAK,NO,FUERA_DE_LISTA_CANCELACION
6990,CN-431,99.0,99.0,00316781,Cancelled,CANCELLED,stopped,8,0,0,a5jUU000000CfAfYAK,NO,FUERA_DE_LISTA_CANCELACION
7212,CN-430,25.0,25.0,00316781,Cancelled,CANCELLED,stopped,8,0,0,a5jUU000000CfAfYAK,NO,FUERA_DE_LISTA_CANCELACION
194,CN-429,99.0,99.0,00316683,Cancelled,CANCELLED,exhausted,51,0,0,a5jUU000000CZoPYAW,NO,FUERA_DE_LISTA_CANCELACION
455,CN-428,99.0,99.0,00316683,Cancelled,CANCELLED,exhausted,40,0,0,a5jUU000000CZoPYAW,NO,FUERA_DE_LISTA_CANCELACION
5276,CN-427,99.0,99.0,00316683,Cancelled,CANCELLED,stopped,11,0,0,a5jUU000000CZoPYAW,NO,FUERA_DE_LISTA_CANCELACION
5354,CN-426,25.0,25.0,00316683,Cancelled,CANCELLED,stopped,11,0,0,a5jUU000000CZoPYAW,NO,FUERA_DE_LISTA_CANCELACION
7657,CN-425,99.0,99.0,00316683,Cancelled,CANCELLED,stopped,7,0,0,a5jUU000000CZoPYAW,NO,FUERA_DE_LISTA_CANCELACION
7746,CN-424,25.0,25.0,00316683,Cancelled,CANCELLED,stopped,7,0,0,a5jUU000000CZoPYAW,NO,FUERA_DE_LISTA_CANCELACION
935,CN-423,99.0,99.0,00316937,Cancelled,CANCELLED,exhausted,30,0,0,a5jUU000000Cox7YAC,NO,FUERA_DE_LISTA_CANCELACION
3163,CN-422,25.0,25.0,00316937,Cancelled,CANCELLED,exhausted,19,0,0,a5jUU000000Cox7YAC,NO,FUERA_DE_LISTA_CANCELACION
5280,CN-421,99.0,99.0,00316937,Cancelled,CANCELLED,stopped,11,0,0,a5jUU000000Cox7YAC,NO,FUERA_DE_LISTA_CANCELACION
5356,CN-420,25.0,25.0,00316937,Cancelled,CANCELLED,stopped,11,0,0,a5jUU000000Cox7YAC,NO,FUERA_DE_LISTA_CANCELACION
7661,CN-419,99.0,99.0,00316937,Cancelled,CANCELLED,stopped,7,0,0,a5jUU000000Cox7YAC,NO,FUERA_DE_LISTA_CANCELACION
7748,CN-418,25.0,25.0,00316937,Cancelled,CANCELLED,stopped,7,0,0,a5jUU000000Cox7YAC,NO,FUERA_DE_LISTA_CANCELACION
1043,CN-417,124.0,124.0,00316458,Cancelled,CANCELLED,exhausted,27,0,0,a5jUU000000CPSTYA4,NO,FUERA_DE_LISTA_CANCELACION
1044,CN-416,124.0,124.0,00316458,Cancelled,CANCELLED,exhausted,27,0,0,a5jUU000000CPSTYA4,NO,FUERA_DE_LISTA_CANCELACION
3250,CN-415,25.0,25.0,00316458,Cancelled,CANCELLED,exhausted,18,0,0,a5jUU000000CPSTYA4,NO,FUERA_DE_LISTA_CANCELACION
5456,CN-414,25.0,25.0,00316458,Cancelled,CANCELLED,stopped,11,0,0,a5jUU000000CPSTYA4,NO,FUERA_DE_LISTA_CANCELACION
7771,CN-413,99.0,99.0,00316458,Cancelled,CANCELLED,stopped,7,0,0,a5jUU000000CPSTYA4,NO,FUERA_DE_LISTA_CANCELACION
7847,CN-412,25.0,25.0,00316458,Cancelled,CANCELLED,stopped,6,0,0,a5jUU000000CPSTYA4,NO,FUERA_DE_LISTA_CANCELACION
4975,CN-409,99.0,99.0,00313285,Cancelled,CANCELLED,stopped,13,0,0,a5jUU000000DDSTYA4,NO,FUERA_DE_LISTA_CANCELACION
7327,CN-408,99.0,99.0,00313285,Cancelled,CANCELLED,stopped,5,0,0,a5jUU000000DDSTYA4,NO,FUERA_DE_LISTA_CANCELACION
7587,CN-407,25.0,25.0,00313285,Cancelled,CANCELLED,stopped,5,0,0,a5jUU000000DDSTYA4,NO,FUERA_DE_LISTA_CANCELACION
7145,CN-406,69.0,69.0,00315857,Cancelled,CANCELLED,stopped,8,0,0,a5jUU000000DY3uYAG,NO,FUERA_DE_LISTA_CANCELACION
4772,CN-405,69.0,69.0,00315561,Cancelled,CANCELLED,stopped,10,0,0,a5jUU000000DSbBYAW,NO,FUERA_DE_LISTA_CANCELACION
5831,CN-404,69.0,69.0,00315613,Cancelled,CANCELLED,stopped,9,0,0,a5jUU000000DTiXYAW,NO,FUERA_DE_LISTA_CANCELACION
6319,CN-403,25.0,25.0,00315613,Cancelled,CANCELLED,stopped,9,0,0,a5jUU000000DTiXYAW,NO,FUERA_DE_LISTA_CANCELACION
8259,CN-402,69.0,69.0,00315613,Cancelled,CANCELLED,stopped,4,0,0,a5jUU000000DTiXYAW,NO,FUERA_DE_LISTA_CANCELACION
8712,CN-401,25.0,25.0,00315613,Cancelled,CANCELLED,stopped,3,0,0,a5jUU000000DTiXYAW,NO,FUERA_DE_LISTA_CANCELACION
7247,CN-400,89.0,89.0,00317127,Cancelled,CANCELLED,stopped,9,0,0,a5jUU000000DgRFYA0,NO,FUERA_DE_LISTA_CANCELACION
7577,CN-399,75.0,75.0,00316656,Cancelled,CANCELLED,stopped,6,0,0,a5jUU000000CYkHYAW,NO,FUERA_DE_LISTA_CANCELACION
7709,CN-398,25.0,25.0,00316656,Cancelled,CANCELLED,stopped,6,0,0,a5jUU000000CYkHYAW,NO,FUERA_DE_LISTA_CANCELACION
4312,CN-396,99.0,99.0,00317843,Cancelled,CANCELLED,exhausted,9,0,0,a5jUU000000EpdlYAC,NO,FUERA_DE_LISTA_CANCELACION
4359,CN-395,25.0,25.0,00317843,Cancelled,CANCELLED,exhausted,9,0,0,a5jUU000000EpdlYAC,NO,FUERA_DE_LISTA_CANCELACION
6634,CN-394,99.0,99.0,00317843,Cancelled,CANCELLED,stopped,2,0,0,a5jUU000000EpdlYAC,NO,FUERA_DE_LISTA_CANCELACION
6719,CN-393,25.0,25.0,00317843,Cancelled,CANCELLED,stopped,1,0,0,a5jUU000000EpdlYAC,NO,FUERA_DE_LISTA_CANCELACION
5981,CN-392,139.0,139.0,00317511,Cancelled,CANCELLED,stopped,2,0,0,a5jUU000000EFs1YAG,NO,FUERA_DE_LISTA_CANCELACION
6401,CN-391,25.0,25.0,00317511,Cancelled,CANCELLED,stopped,1,0,0,a5jUU000000EFs1YAG,NO,FUERA_DE_LISTA_CANCELACION
8401,CN-390,139.0,139.0,00317511,Cancelled,CANCELLED,stopped,1,0,0,a5jUU000000EFs1YAG,NO,FUERA_DE_LISTA_CANCELACION
8787,CN-389,25.0,25.0,00317511,Cancelled,CANCELLED,stopped,1,0,0,a5jUU000000EFs1YAG,NO,FUERA_DE_LISTA_CANCELACION
2419,CN-388,89.0,89.0,00316903,Cancelled,CANCELLED,exhausted,11,0,0,a5jUU000000CnBRYA0,NO,FUERA_DE_LISTA_CANCELACION
2456,CN-387,25.0,25.0,00316903,Cancelled,CANCELLED,exhausted,8,0,0,a5jUU000000CnBRYA0,NO,FUERA_DE_LISTA_CANCELACION
4531,CN-386,89.0,89.0,00316903,Cancelled,CANCELLED,stopped,1,0,0,a5jUU000000CnBRYA0,NO,FUERA_DE_LISTA_CANCELACION
4634,CN-385,25.0,25.0,00316903,Cancelled,CANCELLED,stopped,1,0,0,a5jUU000000CnBRYA0,NO,FUERA_DE_LISTA_CANCELACION
6854,CN-384,89.0,89.0,00316903,Cancelled,CANCELLED,stopped,1,0,0,a5jUU000000CnBRYA0,NO,FUERA_DE_LISTA_CANCELACION
6949,CN-383,25.0,25.0,00316903,Cancelled,CANCELLED,stopped,1,0,0,a5jUU000000CnBRYA0,NO,FUERA_DE_LISTA_CANCELACION
2994,CN-382,75.0,75.0,00316665,Cancelled,CANCELLED,exhausted,17,0,0,a5jUU000000CZDJYA4,NO,FUERA_DE_LISTA_CANCELACION
5128,CN-381,75.0,75.0,00316665,Cancelled,CANCELLED,stopped,9,0,0,a5jUU000000CZDJYA4,NO,FUERA_DE_LISTA_CANCELACION
5251,CN-380,25.0,25.0,00316665,Cancelled,CANCELLED,stopped,10,0,0,a5jUU000000CZDJYA4,NO,FUERA_DE_LISTA_CANCELACION
7484,CN-379,75.0,75.0,00316665,Cancelled,CANCELLED,stopped,4,0,0,a5jUU000000CZDJYA4,NO,FUERA_DE_LISTA_CANCELACION
7627,CN-378,25.0,25.0,00316665,Cancelled,CANCELLED,stopped,3,0,0,a5jUU000000CZDJYA4,NO,FUERA_DE_LISTA_CANCELACION
1052,CN-377,124.0,124.0,00316432,Cancelled,CANCELLED,exhausted,25,0,0,a5jUU000000CO09YAG,NO,FUERA_DE_LISTA_CANCELACION
3238,CN-376,99.0,99.0,00316432,Cancelled,CANCELLED,exhausted,16,0,0,a5jUU000000CO09YAG,NO,FUERA_DE_LISTA_CANCELACION
3288,CN-375,25.0,25.0,00316432,Cancelled,CANCELLED,exhausted,16,0,0,a5jUU000000CO09YAG,NO,FUERA_DE_LISTA_CANCELACION
5400,CN-374,99.0,99.0,00316432,Cancelled,CANCELLED,stopped,10,0,0,a5jUU000000CO09YAG,NO,FUERA_DE_LISTA_CANCELACION
5518,CN-373,25.0,25.0,00316432,Cancelled,CANCELLED,stopped,9,0,0,a5jUU000000CO09YAG,NO,FUERA_DE_LISTA_CANCELACION
7788,CN-372,99.0,99.0,00316432,Cancelled,CANCELLED,stopped,5,0,0,a5jUU000000CO09YAG,NO,FUERA_DE_LISTA_CANCELACION
7947,CN-371,25.0,25.0,00316432,Cancelled,CANCELLED,stopped,4,0,0,a5jUU000000CO09YAG,NO,FUERA_DE_LISTA_CANCELACION
7621,CN-370,139.0,139.0,00317966,Cancelled,CANCELLED,stopped,6,0,0,a5jUU000000EysLYAS,NO,FUERA_DE_LISTA_CANCELACION
7736,CN-369,25.0,25.0,00317966,Cancelled,CANCELLED,stopped,6,0,0,a5jUU000000EysLYAS,NO,FUERA_DE_LISTA_CANCELACION
4174,CN-368,25.0,25.0,00316718,Cancelled,CANCELLED,exhausted,13,0,0,a5jUU000000CbevYAC,NO,FUERA_DE_LISTA_CANCELACION
6077,CN-367,89.0,89.0,00316718,Cancelled,CANCELLED,stopped,10,0,0,a5jUU000000CbevYAC,NO,FUERA_DE_LISTA_CANCELACION
6453,CN-366,25.0,25.0,00316718,Cancelled,CANCELLED,stopped,6,0,0,a5jUU000000CbevYAC,NO,FUERA_DE_LISTA_CANCELACION
8456,CN-365,89.0,89.0,00316718,Cancelled,CANCELLED,stopped,1,0,0,a5jUU000000CbevYAC,NO,FUERA_DE_LISTA_CANCELACION
746,CN-359,139.0,139.0,00317313,Cancelled,CANCELLED,exhausted,22,0,0,a5jUU000000DxVJYA0,SI,
761,CN-358,25.0,25.0,00317313,Cancelled,CANCELLED,exhausted,22,0,0,a5jUU000000DxVJYA0,SI,
4288,CN-357,139.0,139.0,00317313,Cancelled,CANCELLED,stopped,13,0,0,a5jUU000000DxVJYA0,SI,
4321,CN-356,25.0,25.0,00317313,Cancelled,CANCELLED,stopped,12,0,0,a5jUU000000DxVJYA0,SI,
744,CN-355,99.0,99.0,00317179,Cancelled,CANCELLED,exhausted,30,0,0,a5jUU000000DjqXYAS,SI,
2362,CN-354,99.0,99.0,00317179,Cancelled,CANCELLED,exhausted,20,0,0,a5jUU000000DjqXYAS,SI,
345,CN-353,99.0,99.0,00317106,Cancelled,CANCELLED,exhausted,40,0,0,a5jUU000000DcfNYAS,SI,
351,CN-352,25.0,25.0,00317106,Cancelled,CANCELLED,exhausted,39,0,0,a5jUU000000DcfNYAS,SI,
766,CN-351,99.0,99.0,00317106,Cancelled,CANCELLED,exhausted,33,0,0,a5jUU000000DcfNYAS,SI,
769,CN-350,25.0,25.0,00317106,Cancelled,CANCELLED,exhausted,29,0,0,a5jUU000000DcfNYAS,SI,
7859,CN-348,99.0,99.0,00317423,Cancelled,CANCELLED,stopped,1,0,0,a5jUU000000E7T3YAK,NO,FUERA_DE_LISTA_CANCELACION
1007,CN-347,79.0,79.0,00317159,Cancelled,CANCELLED,exhausted,17,0,0,a5jUU000000DhVNYA0,NO,FUERA_DE_LISTA_CANCELACION
1017,CN-346,25.0,25.0,00317159,Cancelled,CANCELLED,exhausted,12,0,0,a5jUU000000DhVNYA0,NO,FUERA_DE_LISTA_CANCELACION
3305,CN-345,79.0,79.0,00317159,Cancelled,CANCELLED,exhausted,7,0,0,a5jUU000000DhVNYA0,NO,FUERA_DE_LISTA_CANCELACION
3377,CN-344,25.0,25.0,00317159,Cancelled,CANCELLED,exhausted,1,0,0,a5jUU000000DhVNYA0,NO,FUERA_DE_LISTA_CANCELACION
5472,CN-343,79.0,79.0,00317159,Cancelled,CANCELLED,stopped,4,0,0,a5jUU000000DhVNYA0,NO,FUERA_DE_LISTA_CANCELACION
5564,CN-342,25.0,25.0,00317159,Cancelled,CANCELLED,stopped,1,0,0,a5jUU000000DhVNYA0,NO,FUERA_DE_LISTA_CANCELACION
7871,CN-341,79.0,79.0,00317159,Cancelled,CANCELLED,stopped,1,0,0,a5jUU000000DhVNYA0,NO,FUERA_DE_LISTA_CANCELACION
7966,CN-340,25.0,25.0,00317159,Cancelled,CANCELLED,stopped,1,0,0,a5jUU000000DhVNYA0,NO,FUERA_DE_LISTA_CANCELACION
1398,CN-339,99.0,99.0,00316840,Cancelled,CANCELLED,exhausted,23,0,0,a5jUU000000Cii1YAC,NO,FUERA_DE_LISTA_CANCELACION
3422,CN-338,99.0,99.0,00316840,Cancelled,CANCELLED,exhausted,13,0,0,a5jUU000000Cii1YAC,NO,FUERA_DE_LISTA_CANCELACION
3461,CN-337,25.0,25.0,00316840,Cancelled,CANCELLED,exhausted,13,0,0,a5jUU000000Cii1YAC,NO,FUERA_DE_LISTA_CANCELACION
5570,CN-336,99.0,99.0,00316840,Cancelled,CANCELLED,stopped,9,0,0,a5jUU000000Cii1YAC,NO,FUERA_DE_LISTA_CANCELACION
5963,CN-335,25.0,25.0,00316840,Cancelled,CANCELLED,stopped,8,0,0,a5jUU000000Cii1YAC,NO,FUERA_DE_LISTA_CANCELACION
7975,CN-334,99.0,99.0,00316840,Cancelled,CANCELLED,stopped,1,0,0,a5jUU000000Cii1YAC,NO,FUERA_DE_LISTA_CANCELACION
1394,CN-333,124.0,124.0,00316598,Cancelled,CANCELLED,exhausted,22,0,0,a5jUU000000CVknYAG,NO,FUERA_DE_LISTA_CANCELACION
3785,CN-332,99.0,99.0,00316598,Cancelled,CANCELLED,stopped,12,0,0,a5jUU000000CVknYAG,NO,FUERA_DE_LISTA_CANCELACION
5949,CN-331,99.0,99.0,00316598,Cancelled,CANCELLED,stopped,7,0,0,a5jUU000000CVknYAG,NO,FUERA_DE_LISTA_CANCELACION
3629,CN-330,79.0,79.0,00315367,Cancelled,CANCELLED,stopped,13,0,0,a5jUU000000DQ1VYAW,NO,FUERA_DE_LISTA_CANCELACION
3925,CN-329,25.0,25.0,00315367,Cancelled,CANCELLED,stopped,11,0,0,a5jUU000000DQ1VYAW,NO,FUERA_DE_LISTA_CANCELACION
4490,CN-327,99.0,99.0,00317814,Cancelled,CANCELLED,stopped,11,0,0,a5jUU000000EnKDYA0,NO,FUERA_DE_LISTA_CANCELACION
4491,CN-326,99.0,99.0,00317814,Cancelled,CANCELLED,stopped,13,0,0,a5jUU000000EnKDYA0,NO,FUERA_DE_LISTA_CANCELACION
4551,CN-325,25.0,25.0,00317814,Cancelled,CANCELLED,stopped,11,0,0,a5jUU000000EnKDYA0,NO,FUERA_DE_LISTA_CANCELACION
4552,CN-324,25.0,25.0,00317814,Cancelled,CANCELLED,stopped,11,0,0,a5jUU000000EnKDYA0,NO,FUERA_DE_LISTA_CANCELACION
7858,CN-323,99.0,99.0,00317814,Cancelled,CANCELLED,stopped,2,0,0,a5jUU000000EnKDYA0,NO,FUERA_DE_LISTA_CANCELACION
7958,CN-322,25.0,25.0,00317814,Cancelled,CANCELLED,stopped,1,0,0,a5jUU000000EnKDYA0,NO,FUERA_DE_LISTA_CANCELACION
1649,CN-321,69.0,69.0,00315480,Cancelled,CANCELLED,exhausted,12,0,0,a5jUU000000DRlZYAW,NO,FUERA_DE_LISTA_CANCELACION
1879,CN-320,25.0,25.0,00315480,Cancelled,CANCELLED,exhausted,12,0,0,a5jUU000000DRlZYAW,NO,FUERA_DE_LISTA_CANCELACION
3639,CN-319,69.0,69.0,00315480,Cancelled,CANCELLED,stopped,1,0,0,a5jUU000000DRlZYAW,NO,FUERA_DE_LISTA_CANCELACION
3928,CN-318,25.0,25.0,00315480,Cancelled,CANCELLED,stopped,1,0,0,a5jUU000000DRlZYAW,NO,FUERA_DE_LISTA_CANCELACION
5806,CN-317,69.0,69.0,00315480,Cancelled,CANCELLED,stopped,1,0,0,a5jUU000000DRlZYAW,NO,FUERA_DE_LISTA_CANCELACION
6230,CN-316,25.0,25.0,00315480,Cancelled,CANCELLED,stopped,1,0,0,a5jUU000000DRlZYAW,NO,FUERA_DE_LISTA_CANCELACION
7007,CN-315,25.0,25.0,00316311,Cancelled,CANCELLED,stopped,3,0,0,a5jUU000000CHptYAG,NO,FUERA_DE_LISTA_CANCELACION
5632,CN-314,99.0,99.0,00316449,Cancelled,CANCELLED,stopped,6,0,0,a5jUU000000COszYAG,NO,FUERA_DE_LISTA_CANCELACION
6035,CN-313,25.0,25.0,00316449,Cancelled,CANCELLED,stopped,6,0,0,a5jUU000000COszYAG,NO,FUERA_DE_LISTA_CANCELACION
5630,CN-312,99.0,99.0,00316281,Cancelled,CANCELLED,stopped,1,0,0,a5jUU000000CFw9YAG,NO,FUERA_DE_LISTA_CANCELACION
6037,CN-311,25.0,25.0,00316281,Cancelled,CANCELLED,stopped,1,0,0,a5jUU000000CFw9YAG,NO,FUERA_DE_LISTA_CANCELACION
5633,CN-310,99.0,99.0,00316439,Cancelled,CANCELLED,stopped,6,0,0,a5jUU000000COY1YAO,NO,FUERA_DE_LISTA_CANCELACION
6034,CN-309,25.0,25.0,00316439,Cancelled,CANCELLED,stopped,6,0,0,a5jUU000000COY1YAO,NO,FUERA_DE_LISTA_CANCELACION
1397,CN-308,104.0,104.0,00316967,Cancelled,CANCELLED,exhausted,22,0,0,a5jUU000000CqVtYAK,SI,
1795,CN-307,79.0,79.0,00316967,Cancelled,CANCELLED,exhausted,22,0,0,a5jUU000000CqVtYAK,SI,
1944,CN-306,25.0,25.0,00316967,Cancelled,CANCELLED,exhausted,22,0,0,a5jUU000000CqVtYAK,SI,
3783,CN-305,79.0,79.0,00316967,Cancelled,CANCELLED,stopped,12,0,0,a5jUU000000CqVtYAK,SI,
3985,CN-304,25.0,25.0,00316967,Cancelled,CANCELLED,stopped,12,0,0,a5jUU000000CqVtYAK,SI,
